"profileId","speciesId","birdName","latinBirdName","recDate","countryId","country","location","latitude","longitude","recMap"
"4347","222","Willow Ptarmigan","Lagopus lagopus","","","","","","",""
"4347","224","Black Grouse","Tetrao tetrix","","","","","","",""
"4347","229","Chukar Partridge","Alectoris chukar","","","","","","",""
"4347","235","Black Francolin","Francolinus francolinus","","","","","","",""
"4347","237","Grey Partridge","Perdix perdix","","","","","","",""
"4347","238","Common Quail","Coturnix coturnix","","","","","","",""
"4347","239","Common Pheasant","Phasianus colchicus","","","","","","",""
"4347","244","Water Rail","Rallus aquaticus","","","","","","",""
"4347","245","Spotted Crake","Porzana porzana","","","","","","",""
"4347","247","Little Crake","Porzana parva","","","","","","",""
"4347","251","Corn Crake","Crex crex","","","","","","",""
"4347","252","Common Moorhen","Gallinula chloropus","","","","","","",""
"4347","256","Western Swamphen","Porphyrio porphyrio","","","","","","",""
"4347","257","Eurasian Coot","Fulica atra","","","","","","",""
"4347","259","Red-knobbed Coot","Fulica cristata","","","","","","",""
"4347","260","Common Crane","Grus grus","","","","","","",""
"4347","272","Eurasian Oystercatcher","Haematopus ostralegus","","","","","","",""
"4347","274","Black-winged Stilt","Himantopus himantopus","","","","","","",""
"4347","275","Pied Avocet","Recurvirostra avosetta","","","","","","",""
"4347","281","Collared Pratincole","Glareola pratincola","","","","","","",""
"4347","284","Little Ringed Plover","Charadrius dubius","","","","","","",""
"4347","285","Common Ringed Plover","Charadrius hiaticula","","","","","","",""
"4347","289","Kentish Plover","Charadrius alexandrinus","","","","","","",""
"4347","295","American Golden Plover","Pluvialis dominica","","","","","","",""
"4347","296","European Golden Plover","Pluvialis apricaria","","","","","","",""
"4347","297","Grey Plover","Pluvialis squatarola","","","","","","",""
"4347","303","Northern Lapwing","Vanellus vanellus","","","","","","",""
"4347","305","Red Knot","Calidris canutus","","","","","","",""
"4347","306","Sanderling","Calidris alba","","","","","","",""
"4347","310","Little Stint","Calidris minuta","","","","","","",""
"4347","311","Temminck's Stint","Calidris temminckii","","","","","","",""
"4347","316","Pectoral Sandpiper","Calidris melanotos","","","","","","",""
"4347","318","Curlew Sandpiper","Calidris ferruginea","","","","","","",""
"4347","319","Purple Sandpiper","Calidris maritima","","","","","","",""
"4347","320","Dunlin","Calidris alpina","","","","","","",""
"4347","322","Broad-billed Sandpiper","Calidris falcinellus","","","","","","",""
"4347","325","Ruff","Calidris pugnax","","","","","","",""
